event_id,device_id,event_type,event_value,event_ts,payload
e_12296,d_137be31d,telemetry,see_payload,2024-02-05T09:15:57.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC6E312B31-C""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.0, ""scale"": ""C""}}"
e_12297,d_8c76e93e,telemetry,see_payload,2024-01-28T19:42:24.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12298,d_d7534895,telemetry,see_payload,2024-02-05T12:30:52.000Z,"{""metadata"": {""dsn"": ""AC323F97CC-A""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12299,d_ec0c8a6d,telemetry,see_payload,2024-01-30T10:14:28.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACC0BC458A-2""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12300,d_c5c00b70,telemetry,see_payload,2024-01-23T00:10:22.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 95}, {""code"": ""cur_current"", ""value"": 1086}, {""code"": ""cur_power"", ""value"": 1320}, {""code"": ""cur_voltage"", ""value"": 1221}]}"
e_12301,d_5a6c009a,telemetry,see_payload,2024-01-15T06:37:25.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC4EC05B44-3""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12302,d_65faddfc,telemetry,see_payload,2024-01-01T10:06:24.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC1C64A3C3-4""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12303,d_f4abcb9e,telemetry,see_payload,2024-01-05T00:21:27.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12304,d_33eb49fb,telemetry,see_payload,2024-01-21T19:29:41.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC63BFC485-F""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12305,d_baa69c58,telemetry,see_payload,2024-01-30T20:21:12.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12306,d_f4abcb9e,telemetry,see_payload,2024-01-04T12:54:16.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12307,d_959619f6,telemetry,see_payload,2024-01-08T04:00:06.000Z,"{""metadata"": {""dsn"": ""ACD9747C14-A""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12308,d_89f4bcc3,telemetry,see_payload,2024-01-25T10:59:44.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 1}, {""code"": ""cur_current"", ""value"": 1543}, {""code"": ""cur_power"", ""value"": 1710}, {""code"": ""cur_voltage"", ""value"": 1156}]}"
e_12309,d_903dc414,telemetry,see_payload,2024-02-06T18:56:59.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACD332972E-0""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 24.5, ""scale"": ""C""}}"
e_12310,d_0c9fc5c2,telemetry,see_payload,2024-02-07T10:15:10.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 790}, {""code"": ""temp_value"", ""value"": 211}]}"
e_12311,d_f4abcb9e,telemetry,see_payload,2024-01-12T22:51:25.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12312,d_c053057f,telemetry,see_payload,2024-01-21T21:43:28.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 138}, {""code"": ""temp_value"", ""value"": 819}]}"
e_12313,d_8b81f2f2,telemetry,see_payload,2024-01-24T09:28:46.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12314,d_761bc793,telemetry,see_payload,2024-02-05T13:22:00.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 627}, {""code"": ""temp_value"", ""value"": 54}]}"
e_12315,d_535956f5,telemetry,see_payload,2024-01-28T19:05:43.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 37}, {""code"": ""cur_current"", ""value"": 1912}, {""code"": ""cur_power"", ""value"": 120}, {""code"": ""cur_voltage"", ""value"": 1188}]}"
e_12316,d_943d8688,telemetry,see_payload,2024-01-07T18:11:49.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 645}, {""code"": ""temp_value"", ""value"": 157}]}"
e_12317,d_4946cfff,telemetry,see_payload,2024-01-25T21:48:06.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12318,d_a747bd2e,telemetry,see_payload,2024-01-12T16:30:17.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC221F61D5-D""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.4, ""scale"": ""C""}}"
e_12319,d_f4abcb9e,telemetry,see_payload,2024-02-04T16:10:33.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12320,d_be0fe25f,telemetry,see_payload,2024-02-03T21:02:16.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 85}, {""code"": ""cur_current"", ""value"": 26}, {""code"": ""cur_power"", ""value"": 1710}, {""code"": ""cur_voltage"", ""value"": 1202}]}"
e_12321,d_ed948d0c,telemetry,see_payload,2024-01-07T17:56:26.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 879}, {""code"": ""temp_value"", ""value"": 768}]}"
e_12322,d_5acc93a8,telemetry,see_payload,2024-01-22T23:08:32.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACE8287773-5""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 23.4, ""scale"": ""C""}}"
e_12323,d_0e13a445,telemetry,see_payload,2024-02-06T03:34:01.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12324,d_535956f5,telemetry,see_payload,2024-01-04T09:01:55.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 2}, {""code"": ""cur_current"", ""value"": 1436}, {""code"": ""cur_power"", ""value"": 2680}, {""code"": ""cur_voltage"", ""value"": 1150}]}"
e_12325,d_b1d26b3e,telemetry,see_payload,2024-01-25T20:43:32.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC319AD8E4-F""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12326,d_f4abcb9e,telemetry,see_payload,2024-01-12T08:38:39.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12327,d_664e01b3,telemetry,see_payload,2024-01-05T20:01:00.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12328,d_dd7a6ca5,telemetry,see_payload,2024-01-09T06:52:31.000Z,"{""metadata"": {""dsn"": ""AC26C1A384-B""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12329,d_662ff082,telemetry,see_payload,2024-01-05T11:04:21.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 978}, {""code"": ""temp_value"", ""value"": 416}]}"
e_12330,d_c4098d69,telemetry,see_payload,2024-01-10T20:08:23.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 36}, {""code"": ""cur_current"", ""value"": 1567}, {""code"": ""cur_power"", ""value"": 990}, {""code"": ""cur_voltage"", ""value"": 1146}]}"
e_12331,d_f4abcb9e,telemetry,see_payload,2024-01-18T17:00:11.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12332,d_93d794a3,telemetry,see_payload,2024-01-01T11:24:35.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12333,d_80f6c917,telemetry,see_payload,2024-01-22T13:59:52.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC9BBE8F99-C""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12334,d_d04ef2c2,telemetry,see_payload,2024-02-03T23:47:01.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 243}, {""code"": ""temp_value"", ""value"": 176}]}"
e_12335,d_fad0113a,telemetry,see_payload,2024-01-01T09:45:48.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12336,d_b57e9ce0,telemetry,see_payload,2024-01-20T23:53:48.000Z,"{""metadata"": {""dsn"": ""AC5409563B-F""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12337,d_233f2b18,telemetry,see_payload,2024-01-19T19:48:22.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC5B2E46E5-5""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12338,d_cfa2693d,telemetry,see_payload,2024-02-02T17:16:17.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC36404651-5""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 20.0, ""scale"": ""C""}}"
e_12339,d_de3f2763,telemetry,see_payload,2024-01-12T00:20:06.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 129}, {""code"": ""temp_value"", ""value"": 632}]}"
e_12340,d_1258926e,telemetry,see_payload,2024-01-16T00:25:47.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC87A64DA8-4""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12341,d_0d613881,telemetry,see_payload,2024-01-13T08:44:40.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC52DCC5FC-2""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.9, ""scale"": ""C""}}"
e_12342,d_e4f45dfc,telemetry,see_payload,2024-01-11T04:00:27.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12343,d_c842f77d,telemetry,see_payload,2024-02-05T19:42:52.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC408490DA-8""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12344,d_5cbedb03,telemetry,see_payload,2024-01-07T07:35:00.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC11897C3B-7""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12345,d_fddd9d33,telemetry,see_payload,2024-01-22T04:14:18.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACF4932B32-1""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12346,d_baa69c58,telemetry,see_payload,2024-02-03T22:48:54.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12347,d_ad5e8078,telemetry,see_payload,2024-01-25T18:55:10.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12348,d_cfa2693d,telemetry,see_payload,2024-02-04T13:48:14.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC1EB2FD5A-6""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.8, ""scale"": ""C""}}"
e_12349,d_c6ddd73a,telemetry,see_payload,2024-01-07T13:45:29.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12350,d_72aa36ce,telemetry,see_payload,2024-01-30T11:42:21.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACF1BE4538-A""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.3, ""scale"": ""C""}}"
e_12351,d_2feae81a,telemetry,see_payload,2024-02-03T22:05:14.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12352,d_3304d6c0,telemetry,see_payload,2024-01-05T13:16:34.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 71}, {""code"": ""temp_value"", ""value"": 571}]}"
e_12353,d_8ad87000,telemetry,see_payload,2024-01-29T00:22:20.000Z,"{""metadata"": {""dsn"": ""AC8BCBB5AE-C""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12354,d_c4ba39ba,telemetry,see_payload,2024-01-13T22:26:18.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 582}, {""code"": ""temp_value"", ""value"": 952}]}"
e_12355,d_4a8eff9a,telemetry,see_payload,2024-01-29T14:02:50.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 32}, {""code"": ""cur_current"", ""value"": 1816}, {""code"": ""cur_power"", ""value"": 1090}, {""code"": ""cur_voltage"", ""value"": 1130}]}"
e_12356,d_e55d7bd8,telemetry,see_payload,2024-01-15T12:45:23.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12357,d_0a8011a9,telemetry,see_payload,2024-01-05T13:20:02.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACF1A3C223-7""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12358,d_edfc8743,telemetry,see_payload,2024-01-30T03:17:18.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC9225E3C2-D""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12359,d_ca9876a7,telemetry,see_payload,2024-01-23T10:59:59.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC998BC59D-E""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12360,d_f4abcb9e,telemetry,see_payload,2024-01-08T03:02:15.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12361,d_f4abcb9e,telemetry,see_payload,2024-01-04T10:32:13.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12362,d_85e09d36,telemetry,see_payload,2024-01-15T18:34:45.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12363,d_98adb6b5,telemetry,see_payload,2024-01-03T23:23:16.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC984C3E4E-6""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12364,d_7d0b1c82,telemetry,see_payload,2024-02-01T05:54:20.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACC9843ED1-B""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12365,d_d83dcbd0,telemetry,see_payload,2024-01-11T00:47:30.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC8804E0A8-1""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 18.8, ""scale"": ""C""}}"
e_12366,d_813d764e,telemetry,see_payload,2024-01-18T11:12:23.000Z,"{""metadata"": {""dsn"": ""ACE98CF4B2-6""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12367,d_de3f2763,telemetry,see_payload,2024-01-10T08:25:05.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 168}, {""code"": ""temp_value"", ""value"": 719}]}"
e_12368,d_1cf9fa6e,telemetry,see_payload,2024-02-02T01:18:48.000Z,"{""metadata"": {""dsn"": ""AC2C158966-E""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12369,d_f4abcb9e,telemetry,see_payload,2024-01-24T06:51:15.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12370,d_2b6b80d3,telemetry,see_payload,2024-02-07T02:49:26.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC23E6DC50-8""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12371,d_180ac16c,telemetry,see_payload,2024-01-11T18:10:47.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC2917CC5A-3""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12372,d_871a0d7b,telemetry,see_payload,2024-02-06T01:02:35.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 47}, {""code"": ""cur_current"", ""value"": 997}, {""code"": ""cur_power"", ""value"": 2170}, {""code"": ""cur_voltage"", ""value"": 1155}]}"
e_12373,d_0a8011a9,telemetry,see_payload,2024-01-09T03:46:01.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC195C2107-3""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12374,d_b5bc32e2,telemetry,see_payload,2024-01-14T16:56:45.000Z,"{""metadata"": {""dsn"": ""ACCC7C883B-B""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12375,d_f4abcb9e,telemetry,see_payload,2024-01-16T20:40:57.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12376,d_8b2d951e,telemetry,see_payload,2024-01-14T11:21:15.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 12}, {""code"": ""cur_current"", ""value"": 797}, {""code"": ""cur_power"", ""value"": 2700}, {""code"": ""cur_voltage"", ""value"": 1236}]}"
e_12377,d_4226978a,telemetry,see_payload,2024-01-10T04:35:51.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 39}, {""code"": ""cur_current"", ""value"": 1484}, {""code"": ""cur_power"", ""value"": 2270}, {""code"": ""cur_voltage"", ""value"": 1179}]}"
e_12378,d_212b804b,telemetry,see_payload,2024-01-21T09:24:43.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": true}, {""code"": ""countdown_1"", ""value"": 92}, {""code"": ""cur_current"", ""value"": 1605}, {""code"": ""cur_power"", ""value"": 490}, {""code"": ""cur_voltage"", ""value"": 2400}]}"
e_12379,d_b27b3b90,telemetry,see_payload,2024-01-14T15:41:08.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACF0CA582A-3""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12380,d_ea332c0d,telemetry,see_payload,2024-01-19T09:36:27.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACE30D30CC-2""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12381,d_73bf4c3f,telemetry,see_payload,2024-01-11T18:19:04.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC44D9F391-7""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 19.3, ""scale"": ""C""}}"
e_12382,d_2ddf47eb,telemetry,see_payload,2024-01-16T06:14:51.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC90A39306-F""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12383,d_7c3617c0,telemetry,see_payload,2024-01-27T09:09:25.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC1329F082-4""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 21.1, ""scale"": ""C""}}"
e_12384,d_f4abcb9e,telemetry,see_payload,2024-01-25T16:57:41.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12385,d_20e3a3aa,telemetry,see_payload,2024-01-23T18:49:20.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12386,d_3a281f0f,telemetry,see_payload,2024-01-21T10:57:38.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 919}, {""code"": ""temp_value"", ""value"": 85}]}"
e_12387,d_f4abcb9e,telemetry,see_payload,2024-01-30T13:01:00.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12388,d_4820ad89,telemetry,see_payload,2024-02-03T11:37:17.000Z,"{""metadata"": {""dsn"": ""ACDF785B07-1""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12389,d_9249e596,telemetry,see_payload,2024-01-19T14:08:31.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""ACC4DBCA0C-3""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 20.6, ""scale"": ""C""}}"
e_12390,d_68c77c81,telemetry,see_payload,2024-01-27T22:32:50.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12391,d_ebfa72ec,telemetry,see_payload,2024-02-03T00:16:41.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12392,d_636f53dd,telemetry,see_payload,2024-01-09T13:02:52.000Z,"{""metadata"": {""dsn"": ""AC0836F717-5""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12393,d_004a8445,telemetry,see_payload,2024-02-05T15:19:04.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12394,d_0a8c4208,telemetry,see_payload,2024-01-07T12:59:00.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 588}, {""code"": ""temp_value"", ""value"": 938}]}"
e_12395,d_a0eb07dd,telemetry,see_payload,2024-01-24T14:39:38.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12396,d_1fceba8e,telemetry,see_payload,2024-02-01T08:17:19.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC08BE1D69-F""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.6, ""scale"": ""C""}}"
e_12397,d_ee7af50f,telemetry,see_payload,2024-01-22T12:49:13.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC36FBBCD1-6""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12398,d_f4abcb9e,telemetry,see_payload,2024-01-18T13:12:15.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12399,d_6c90f7f7,telemetry,see_payload,2024-02-02T16:39:35.000Z,"{""metadata"": {""dsn"": ""ACA31309DD-B""}, ""datapoint"": {""property"": ""connectivity"", ""value"": ""connected""}}"
e_12400,d_2400c252,telemetry,see_payload,2024-01-25T19:56:46.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC736FB3E0-4""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 18.3, ""scale"": ""C""}}"
e_12401,d_f1c4c355,telemetry,see_payload,2024-01-15T22:38:55.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12402,d_7de02746,telemetry,see_payload,2024-01-09T08:23:22.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 88}, {""code"": ""temp_value"", ""value"": 568}]}"
e_12403,d_2fd502d9,telemetry,see_payload,2024-01-22T14:57:10.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 788}, {""code"": ""temp_value"", ""value"": 971}]}"
e_12404,d_0c797082,telemetry,see_payload,2024-01-27T21:46:39.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": false}, {""code"": ""bright_value"", ""value"": 800}, {""code"": ""temp_value"", ""value"": 368}]}"
e_12405,d_f2648ce0,telemetry,see_payload,2024-01-26T08:01:51.000Z,"{""status"": [{""code"": ""switch_led"", ""value"": true}, {""code"": ""bright_value"", ""value"": 597}, {""code"": ""temp_value"", ""value"": 44}]}"
e_12406,d_e3aafca7,telemetry,see_payload,2024-02-04T09:44:59.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12407,d_79181460,telemetry,see_payload,2024-01-15T17:33:55.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC32CA5F26-C""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 22.5, ""scale"": ""C""}}"
e_12408,d_cc33f9b9,telemetry,see_payload,2024-02-01T19:35:05.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 86}, {""code"": ""cur_current"", ""value"": 1312}, {""code"": ""cur_power"", ""value"": 2990}, {""code"": ""cur_voltage"", ""value"": 1228}]}"
e_12409,d_147d7bc3,telemetry,see_payload,2024-01-20T23:34:00.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12410,d_8b81f2f2,telemetry,see_payload,2024-01-22T01:44:34.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12411,d_bf485e6b,telemetry,see_payload,2024-01-05T17:35:07.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12412,d_cbdac266,telemetry,see_payload,2024-01-07T20:01:09.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""ACE1F44801-2""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12413,d_db118ec1,telemetry,see_payload,2024-01-21T08:41:24.000Z,"{""metadata"": {""oem_model"": ""window_sensor"", ""dsn"": ""AC29488C8B-E""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12414,d_8c2b2ac5,telemetry,see_payload,2024-02-06T22:08:09.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""ACE4DBFA68-A""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 1, ""echo"": false}}"
e_12415,d_c5c00b70,telemetry,see_payload,2024-01-18T08:02:15.000Z,"{""status"": [{""code"": ""switch_1"", ""value"": false}, {""code"": ""countdown_1"", ""value"": 15}, {""code"": ""cur_current"", ""value"": 1798}, {""code"": ""cur_power"", ""value"": 350}, {""code"": ""cur_voltage"", ""value"": 1156}]}"
e_12416,d_aa70926e,telemetry,see_payload,2024-01-20T20:11:10.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12417,d_c6ddd73a,telemetry,see_payload,2024-01-03T20:33:57.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
e_12418,d_f909abf0,telemetry,see_payload,2024-01-13T21:30:21.000Z,"{""metadata"": {""oem_model"": ""honeywell_t6"", ""dsn"": ""AC0CB12539-8""}, ""datapoint"": {""property"": ""local_temperature"", ""value"": 18.2, ""scale"": ""C""}}"
e_12419,d_98adb6b5,telemetry,see_payload,2024-01-17T03:09:06.000Z,"{""metadata"": {""oem_model"": ""door_sensor"", ""dsn"": ""AC9288DC6F-1""}, ""datapoint"": {""property"": ""contact_state"", ""value"": 0, ""echo"": false}}"
e_12420,d_9e15b8b7,telemetry,see_payload,2024-01-11T03:02:53.000Z,"{""status"": [{""code"": ""generic_state"", ""value"": ""online""}]}"
